term	estimate	std.error	sample_id	combo
shape	0.8902769851576213	0.004192255856435193	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	Bcell_to_CD8 T-cell
scale	26.584383527248157	0.19166871638451807	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	Bcell_to_CD8 T-cell
shape	0.843234314143011	0.0053033831095414576	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	Bcell_to_CD8 T-cell
scale	14.63539827058313	0.16358853508804394	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	Bcell_to_CD8 T-cell
shape	1.147382054835969	0.0049306348941051455	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	Bcell_to_CD8 T-cell
scale	27.167007827966316	0.1385686947113666	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	Bcell_to_CD8 T-cell
shape	0.9447144869189257	0.004746876581253807	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	Bcell_to_CD8 T-cell
scale	26.00065753286127	0.18819046228875239	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	Bcell_to_CD8 T-cell
shape	0.8748316760674946	0.005158982464892349	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	Bcell_to_CD8 T-cell
scale	20.31435744715636	0.1930828933814723	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	Bcell_to_CD8 T-cell
shape	0.8386663516696096	0.006754674393287086	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	Bcell_to_CD8 T-cell
scale	17.16484188582462	0.23636046777090045	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	Bcell_to_CD8 T-cell
shape	1.059893733830275	0.004878121649217564	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	Bcell_to_CD8 T-cell
scale	26.176308005380612	0.15399331390060886	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	Bcell_to_CD8 T-cell
shape	1.0203224335202048	0.005205445144907131	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	Bcell_to_CD8 T-cell
scale	25.348831717324387	0.17600625857551563	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	Bcell_to_CD8 T-cell
shape	1.0769341858394026	0.004615458529670331	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	Bcell_to_CD8 T-cell
scale	21.818076608157114	0.12243777390307575	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	Bcell_to_CD8 T-cell
shape	1.133001497894329	0.004440144418040076	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	Bcell_to_CD8 T-cell
scale	19.282651185067948	0.09557593857862756	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	Bcell_to_CD8 T-cell
shape	1.0280580944982156	0.004773938278619386	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	Bcell_to_CD8 T-cell
scale	18.552652303273614	0.11842542948752934	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	Bcell_to_CD8 T-cell
shape	1.0115290708286249	0.004358390534801689	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	Bcell_to_CD8 T-cell
scale	22.753558617496147	0.13541971002710596	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	Bcell_to_CD8 T-cell
shape	0.8928275978678875	0.005243444618738242	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	Bcell_to_CD8 T-cell
scale	22.044593722981546	0.20411509129469368	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	Bcell_to_CD8 T-cell
shape	0.9897250167258158	0.0046180146369653365	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	Bcell_to_CD8 T-cell
scale	19.97970095395468	0.13582600816697968	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	Bcell_to_CD8 T-cell
shape	0.9024111060127755	0.004583298300903896	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	Bcell_to_CD8 T-cell
scale	19.174016990562315	0.15259995225144413	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	Bcell_to_CD8 T-cell
shape	1.0777043104139847	0.0045365998000029325	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	Bcell_to_CD8 T-cell
scale	21.276636386413088	0.11937375657391971	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	Bcell_to_CD8 T-cell
shape	1.187399824984167	0.004648704672543135	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	Bcell_to_CD8 T-cell
scale	19.117270932225114	0.0907700486430553	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	Bcell_to_CD8 T-cell
shape	0.9519123053454324	0.005264506404190231	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	Bcell_to_CD8 T-cell
scale	25.257104279681073	0.20114238892693637	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	Bcell_to_CD8 T-cell
shape	0.9304038493546508	0.005071073233646382	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	Bcell_to_CD8 T-cell
scale	19.632643018216417	0.16084969463202806	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	Bcell_to_CD8 T-cell
shape	1.0265175435449878	0.004345505791290272	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	Bcell_to_CD8 T-cell
scale	21.24482947368736	0.12387758294526889	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	Bcell_to_CD8 T-cell
shape	1.017986858209586	0.004183093802084122	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	Bcell_to_CD8 T-cell
scale	19.79708006177659	0.11426615969047264	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	Bcell_to_CD8 T-cell
shape	1.1264890719214091	0.0053285293735223565	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	Bcell_to_CD8 T-cell
scale	26.14800580952835	0.14908881719537845	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	Bcell_to_CD8 T-cell
shape	0.9983652056024682	0.004582020378730052	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	Bcell_to_CD8 T-cell
scale	22.93652760757667	0.1462430079349176	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	Bcell_to_CD8 T-cell
shape	0.9559343280794552	0.004696312093548294	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	Bcell_to_CD8 T-cell
scale	24.549921017720663	0.17259310826475702	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	Bcell_to_CD8 T-cell
shape	1.0020685121670467	0.005020655098673728	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	Bcell_to_CD8 T-cell
scale	18.959607329382102	0.13613329402318772	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	Bcell_to_CD8 T-cell
shape	0.8902769851576213	0.004192255856435193	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	Bcell_to_T-cell
scale	26.584383527248157	0.19166871638451807	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	Bcell_to_T-cell
shape	0.843234314143011	0.0053033831095414576	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	Bcell_to_T-cell
scale	14.63539827058313	0.16358853508804394	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	Bcell_to_T-cell
shape	1.147382054835969	0.0049306348941051455	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	Bcell_to_T-cell
scale	27.167007827966316	0.1385686947113666	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	Bcell_to_T-cell
shape	0.9447144869189257	0.004746876581253807	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	Bcell_to_T-cell
scale	26.00065753286127	0.18819046228875239	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	Bcell_to_T-cell
shape	0.8748316760674946	0.005158982464892349	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	Bcell_to_T-cell
scale	20.31435744715636	0.1930828933814723	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	Bcell_to_T-cell
shape	0.8386663516696096	0.006754674393287086	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	Bcell_to_T-cell
scale	17.16484188582462	0.23636046777090045	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	Bcell_to_T-cell
shape	1.059893733830275	0.004878121649217564	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	Bcell_to_T-cell
scale	26.176308005380612	0.15399331390060886	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	Bcell_to_T-cell
shape	1.0203224335202048	0.005205445144907131	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	Bcell_to_T-cell
scale	25.348831717324387	0.17600625857551563	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	Bcell_to_T-cell
shape	1.0769341858394026	0.004615458529670331	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	Bcell_to_T-cell
scale	21.818076608157114	0.12243777390307575	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	Bcell_to_T-cell
shape	1.133001497894329	0.004440144418040076	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	Bcell_to_T-cell
scale	19.282651185067948	0.09557593857862756	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	Bcell_to_T-cell
shape	1.0280580944982156	0.004773938278619386	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	Bcell_to_T-cell
scale	18.552652303273614	0.11842542948752934	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	Bcell_to_T-cell
shape	1.0115290708286249	0.004358390534801689	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	Bcell_to_T-cell
scale	22.753558617496147	0.13541971002710596	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	Bcell_to_T-cell
shape	0.8928275978678875	0.005243444618738242	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	Bcell_to_T-cell
scale	22.044593722981546	0.20411509129469368	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	Bcell_to_T-cell
shape	0.9897250167258158	0.0046180146369653365	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	Bcell_to_T-cell
scale	19.97970095395468	0.13582600816697968	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	Bcell_to_T-cell
shape	0.9024111060127755	0.004583298300903896	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	Bcell_to_T-cell
scale	19.174016990562315	0.15259995225144413	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	Bcell_to_T-cell
shape	1.0777043104139847	0.0045365998000029325	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	Bcell_to_T-cell
scale	21.276636386413088	0.11937375657391971	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	Bcell_to_T-cell
shape	1.187399824984167	0.004648704672543135	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	Bcell_to_T-cell
scale	19.117270932225114	0.0907700486430553	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	Bcell_to_T-cell
shape	0.9519123053454324	0.005264506404190231	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	Bcell_to_T-cell
scale	25.257104279681073	0.20114238892693637	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	Bcell_to_T-cell
shape	0.9304038493546508	0.005071073233646382	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	Bcell_to_T-cell
scale	19.632643018216417	0.16084969463202806	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	Bcell_to_T-cell
shape	1.0265175435449878	0.004345505791290272	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	Bcell_to_T-cell
scale	21.24482947368736	0.12387758294526889	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	Bcell_to_T-cell
shape	1.017986858209586	0.004183093802084122	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	Bcell_to_T-cell
scale	19.79708006177659	0.11426615969047264	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	Bcell_to_T-cell
shape	1.1264890719214091	0.0053285293735223565	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	Bcell_to_T-cell
scale	26.14800580952835	0.14908881719537845	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	Bcell_to_T-cell
shape	0.9983652056024682	0.004582020378730052	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	Bcell_to_T-cell
scale	22.93652760757667	0.1462430079349176	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	Bcell_to_T-cell
shape	0.9559343280794552	0.004696312093548294	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	Bcell_to_T-cell
scale	24.549921017720663	0.17259310826475702	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	Bcell_to_T-cell
shape	1.0020685121670467	0.005020655098673728	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	Bcell_to_T-cell
scale	18.959607329382102	0.13613329402318772	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	Bcell_to_T-cell
shape	0.8902769851576213	0.004192255856435193	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	CD8 T-cell_to_Bcell
scale	26.584383527248157	0.19166871638451807	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	CD8 T-cell_to_Bcell
shape	0.843234314143011	0.0053033831095414576	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	CD8 T-cell_to_Bcell
scale	14.63539827058313	0.16358853508804394	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	CD8 T-cell_to_Bcell
shape	1.147382054835969	0.0049306348941051455	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	CD8 T-cell_to_Bcell
scale	27.167007827966316	0.1385686947113666	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	CD8 T-cell_to_Bcell
shape	0.9447144869189257	0.004746876581253807	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	CD8 T-cell_to_Bcell
scale	26.00065753286127	0.18819046228875239	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	CD8 T-cell_to_Bcell
shape	0.8748316760674946	0.005158982464892349	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	CD8 T-cell_to_Bcell
scale	20.31435744715636	0.1930828933814723	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	CD8 T-cell_to_Bcell
shape	0.8386663516696096	0.006754674393287086	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	CD8 T-cell_to_Bcell
scale	17.16484188582462	0.23636046777090045	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	CD8 T-cell_to_Bcell
shape	1.059893733830275	0.004878121649217564	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	CD8 T-cell_to_Bcell
scale	26.176308005380612	0.15399331390060886	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	CD8 T-cell_to_Bcell
shape	1.0203224335202048	0.005205445144907131	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	CD8 T-cell_to_Bcell
scale	25.348831717324387	0.17600625857551563	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	CD8 T-cell_to_Bcell
shape	1.0769341858394026	0.004615458529670331	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	CD8 T-cell_to_Bcell
scale	21.818076608157114	0.12243777390307575	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	CD8 T-cell_to_Bcell
shape	1.133001497894329	0.004440144418040076	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	CD8 T-cell_to_Bcell
scale	19.282651185067948	0.09557593857862756	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	CD8 T-cell_to_Bcell
shape	1.0280580944982156	0.004773938278619386	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	CD8 T-cell_to_Bcell
scale	18.552652303273614	0.11842542948752934	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	CD8 T-cell_to_Bcell
shape	1.0115290708286249	0.004358390534801689	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	CD8 T-cell_to_Bcell
scale	22.753558617496147	0.13541971002710596	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	CD8 T-cell_to_Bcell
shape	0.8928275978678875	0.005243444618738242	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	CD8 T-cell_to_Bcell
scale	22.044593722981546	0.20411509129469368	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	CD8 T-cell_to_Bcell
shape	0.9897250167258158	0.0046180146369653365	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	CD8 T-cell_to_Bcell
scale	19.97970095395468	0.13582600816697968	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	CD8 T-cell_to_Bcell
shape	0.9024111060127755	0.004583298300903896	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	CD8 T-cell_to_Bcell
scale	19.174016990562315	0.15259995225144413	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	CD8 T-cell_to_Bcell
shape	1.0777043104139847	0.0045365998000029325	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	CD8 T-cell_to_Bcell
scale	21.276636386413088	0.11937375657391971	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	CD8 T-cell_to_Bcell
shape	1.187399824984167	0.004648704672543135	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	CD8 T-cell_to_Bcell
scale	19.117270932225114	0.0907700486430553	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	CD8 T-cell_to_Bcell
shape	0.9519123053454324	0.005264506404190231	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	CD8 T-cell_to_Bcell
scale	25.257104279681073	0.20114238892693637	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	CD8 T-cell_to_Bcell
shape	0.9304038493546508	0.005071073233646382	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	CD8 T-cell_to_Bcell
scale	19.632643018216417	0.16084969463202806	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	CD8 T-cell_to_Bcell
shape	1.0265175435449878	0.004345505791290272	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	CD8 T-cell_to_Bcell
scale	21.24482947368736	0.12387758294526889	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	CD8 T-cell_to_Bcell
shape	1.017986858209586	0.004183093802084122	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	CD8 T-cell_to_Bcell
scale	19.79708006177659	0.11426615969047264	030120 P9HuP6 TMA 1-B_Core[1,4,D]_[12188,42015].im3	CD8 T-cell_to_Bcell
shape	1.1264890719214091	0.0053285293735223565	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	CD8 T-cell_to_Bcell
scale	26.14800580952835	0.14908881719537845	030120 P9HuP6 TMA 1-B_Core[1,4,E]_[14410,41888].im3	CD8 T-cell_to_Bcell
shape	0.9983652056024682	0.004582020378730052	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	CD8 T-cell_to_Bcell
scale	22.93652760757667	0.1462430079349176	030120 P9HuP6 TMA 1-B_Core[1,4,F]_[16569,41761].im3	CD8 T-cell_to_Bcell
shape	0.9559343280794552	0.004696312093548294	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	CD8 T-cell_to_Bcell
scale	24.549921017720663	0.17259310826475702	030120 P9HuP6 TMA 1-B_Core[1,4,G]_[18728,41698].im3	CD8 T-cell_to_Bcell
shape	1.0020685121670467	0.005020655098673728	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	CD8 T-cell_to_Bcell
scale	18.959607329382102	0.13613329402318772	030120 P9HuP6 TMA 1-B_Core[1,4,H]_[20887,41698].im3	CD8 T-cell_to_Bcell
shape	0.8902769851576213	0.004192255856435193	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	CD8 T-cell_to_T-cell
scale	26.584383527248157	0.19166871638451807	030120 P9HuP6 TMA 1-B_Core[1,1,A]_[5711,35856].im3	CD8 T-cell_to_T-cell
shape	0.843234314143011	0.0053033831095414576	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	CD8 T-cell_to_T-cell
scale	14.63539827058313	0.16358853508804394	030120 P9HuP6 TMA 1-B_Core[1,1,B]_[7934,35665].im3	CD8 T-cell_to_T-cell
shape	1.147382054835969	0.0049306348941051455	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	CD8 T-cell_to_T-cell
scale	27.167007827966316	0.1385686947113666	030120 P9HuP6 TMA 1-B_Core[1,1,D]_[12124,35348].im3	CD8 T-cell_to_T-cell
shape	0.9447144869189257	0.004746876581253807	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	CD8 T-cell_to_T-cell
scale	26.00065753286127	0.18819046228875239	030120 P9HuP6 TMA 1-B_Core[1,1,E]_[14220,35348].im3	CD8 T-cell_to_T-cell
shape	0.8748316760674946	0.005158982464892349	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	CD8 T-cell_to_T-cell
scale	20.31435744715636	0.1930828933814723	030120 P9HuP6 TMA 1-B_Core[1,1,F]_[16379,35348].im3	CD8 T-cell_to_T-cell
shape	0.8386663516696096	0.006754674393287086	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	CD8 T-cell_to_T-cell
scale	17.16484188582462	0.23636046777090045	030120 P9HuP6 TMA 1-B_Core[1,1,G]_[18601,35348].im3	CD8 T-cell_to_T-cell
shape	1.059893733830275	0.004878121649217564	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	CD8 T-cell_to_T-cell
scale	26.176308005380612	0.15399331390060886	030120 P9HuP6 TMA 1-B_Core[1,1,H]_[20633,35348].im3	CD8 T-cell_to_T-cell
shape	1.0203224335202048	0.005205445144907131	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	CD8 T-cell_to_T-cell
scale	25.348831717324387	0.17600625857551563	030120 P9HuP6 TMA 1-B_Core[1,2,B]_[7870,37824].im3	CD8 T-cell_to_T-cell
shape	1.0769341858394026	0.004615458529670331	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	CD8 T-cell_to_T-cell
scale	21.818076608157114	0.12243777390307575	030120 P9HuP6 TMA 1-B_Core[1,2,C]_[9966,37634].im3	CD8 T-cell_to_T-cell
shape	1.133001497894329	0.004440144418040076	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	CD8 T-cell_to_T-cell
scale	19.282651185067948	0.09557593857862756	030120 P9HuP6 TMA 1-B_Core[1,2,D]_[12188,37507].im3	CD8 T-cell_to_T-cell
shape	1.0280580944982156	0.004773938278619386	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	CD8 T-cell_to_T-cell
scale	18.552652303273614	0.11842542948752934	030120 P9HuP6 TMA 1-B_Core[1,2,E]_[14347,37443].im3	CD8 T-cell_to_T-cell
shape	1.0115290708286249	0.004358390534801689	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	CD8 T-cell_to_T-cell
scale	22.753558617496147	0.13541971002710596	030120 P9HuP6 TMA 1-B_Core[1,2,G]_[18538,37443].im3	CD8 T-cell_to_T-cell
shape	0.8928275978678875	0.005243444618738242	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	CD8 T-cell_to_T-cell
scale	22.044593722981546	0.20411509129469368	030120 P9HuP6 TMA 1-B_Core[1,2,H]_[20697,37443].im3	CD8 T-cell_to_T-cell
shape	0.9897250167258158	0.0046180146369653365	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	CD8 T-cell_to_T-cell
scale	19.97970095395468	0.13582600816697968	030120 P9HuP6 TMA 1-B_Core[1,3,C]_[9966,39920].im3	CD8 T-cell_to_T-cell
shape	0.9024111060127755	0.004583298300903896	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	CD8 T-cell_to_T-cell
scale	19.174016990562315	0.15259995225144413	030120 P9HuP6 TMA 1-B_Core[1,3,D]_[12251,39856].im3	CD8 T-cell_to_T-cell
shape	1.0777043104139847	0.0045365998000029325	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	CD8 T-cell_to_T-cell
scale	21.276636386413088	0.11937375657391971	030120 P9HuP6 TMA 1-B_Core[1,3,E]_[14474,39666].im3	CD8 T-cell_to_T-cell
shape	1.187399824984167	0.004648704672543135	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	CD8 T-cell_to_T-cell
scale	19.117270932225114	0.0907700486430553	030120 P9HuP6 TMA 1-B_Core[1,3,F]_[16569,39602].im3	CD8 T-cell_to_T-cell
shape	0.9519123053454324	0.005264506404190231	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	CD8 T-cell_to_T-cell
scale	25.257104279681073	0.20114238892693637	030120 P9HuP6 TMA 1-B_Core[1,3,G]_[18728,39602].im3	CD8 T-cell_to_T-cell
shape	0.9304038493546508	0.005071073233646382	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	CD8 T-cell_to_T-cell
scale	19.632643018216417	0.16084969463202806	030120 P9HuP6 TMA 1-B_Core[1,3,H]_[20824,39539].im3	CD8 T-cell_to_T-cell
shape	1.0265175435449878	0.004345505791290272	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	CD8 T-cell_to_T-cell
scale	21.24482947368736	0.12387758294526889	030120 P9HuP6 TMA 1-B_Core[1,4,B]_[7870,42015].im3	CD8 T-cell_to_T-cell
